ID	NameSurname	Age	WidespreadName
40832	Voter40832	36	1
40833	Voter40833	82	1
40834	Voter40834	47	0
40835	Voter40835	20	1
40836	Voter40836	51	0
40837	Voter40837	41	0
40838	Voter40838	44	0
40839	Voter40839	28	0
40840	Voter40840	44	0
40841	Voter40841	28	0
40842	Voter40842	36	0
40843	Voter40843	53	0
40844	Voter40844	87	0
40845	Voter40845	63	0
40846	Voter40846	47	0
40847	Voter40847	44	0
40848	Voter40848	49	0
40849	Voter40849	60	0
40850	Voter40850	51	0
40851	Voter40851	31	0
40852	Voter40852	72	0
40853	Voter40853	32	0
40854	Voter40854	47	0
40855	Voter40855	66	0
40856	Voter40856	75	0
40857	Voter40857	32	0
40858	Voter40858	64	0
40859	Voter40859	67	0
40860	Voter40860	30	1
40861	Voter40861	58	0
40862	Voter40862	43	0
40863	Voter40863	49	0
40864	Voter40864	18	1
40865	Voter40865	70	0
40866	Voter40866	58	0
40867	Voter40867	47	0
40868	Voter40868	64	0
40869	Voter40869	29	0
40870	Voter40870	25	1
40871	Voter40871	36	0
40872	Voter40872	63	0
40873	Voter40873	62	0
40874	Voter40874	88	0
40875	Voter40875	78	0
40876	Voter40876	48	0
40877	Voter40877	24	1
40878	Voter40878	31	0
40879	Voter40879	78	0
40880	Voter40880	34	1
40881	Voter40881	28	0
40882	Voter40882	33	0
40883	Voter40883	23	0
40884	Voter40884	23	0
40885	Voter40885	37	0
40886	Voter40886	30	0
40887	Voter40887	25	0
40888	Voter40888	18	0
40889	Voter40889	53	0
40890	Voter40890	43	0
40891	Voter40891	31	1
40892	Voter40892	24	0
40893	Voter40893	43	0
40894	Voter40894	62	0
40895	Voter40895	52	0
40896	Voter40896	45	1
40897	Voter40897	66	0
40898	Voter40898	60	0
40899	Voter40899	33	0
40900	Voter40900	63	0
40901	Voter40901	21	0
40902	Voter40902	70	1
40903	Voter40903	38	0
40904	Voter40904	39	1
40905	Voter40905	44	0
40906	Voter40906	25	0
40907	Voter40907	44	0
40908	Voter40908	72	0
40909	Voter40909	67	0
40910	Voter40910	29	0
40911	Voter40911	80	0
40912	Voter40912	26	0
40913	Voter40913	60	0
40914	Voter40914	19	0
40915	Voter40915	66	1
40916	Voter40916	58	0
40917	Voter40917	49	1
40918	Voter40918	51	0
40919	Voter40919	58	0
40920	Voter40920	33	0
40921	Voter40921	72	0
40922	Voter40922	21	1
40923	Voter40923	23	0
40924	Voter40924	70	0
40925	Voter40925	84	0
40926	Voter40926	20	1
40927	Voter40927	38	0
40928	Voter40928	30	0
40929	Voter40929	78	0
40930	Voter40930	39	0
40931	Voter40931	31	0
40932	Voter40932	52	0
40933	Voter40933	62	0
40934	Voter40934	43	0
40935	Voter40935	39	1
40936	Voter40936	73	0
40937	Voter40937	26	0
40938	Voter40938	72	0
40939	Voter40939	52	1
40940	Voter40940	75	1
40941	Voter40941	27	1
40942	Voter40942	62	0
40943	Voter40943	83	0
40944	Voter40944	25	0
40945	Voter40945	30	0
40946	Voter40946	22	1
40947	Voter40947	41	0
40948	Voter40948	72	0
40949	Voter40949	68	1
40950	Voter40950	57	0
40951	Voter40951	52	0
40952	Voter40952	27	0
40953	Voter40953	30	0
40954	Voter40954	57	0
40955	Voter40955	20	0
40956	Voter40956	29	0
40957	Voter40957	49	0
40958	Voter40958	53	0
40959	Voter40959	72	0
40960	Voter40960	21	0
40961	Voter40961	63	0
40962	Voter40962	60	0
40963	Voter40963	40	0
40964	Voter40964	61	0
40965	Voter40965	66	0
40966	Voter40966	57	0
40967	Voter40967	19	1
40968	Voter40968	56	0
40969	Voter40969	48	0
40970	Voter40970	32	0
40971	Voter40971	38	0
40972	Voter40972	50	0
40973	Voter40973	60	0
40974	Voter40974	43	0
40975	Voter40975	22	0
40976	Voter40976	24	0
40977	Voter40977	65	0
40978	Voter40978	51	0
40979	Voter40979	39	0
40980	Voter40980	66	0
40981	Voter40981	35	0
40982	Voter40982	45	0
40983	Voter40983	69	1
40984	Voter40984	44	0
40985	Voter40985	25	0
40986	Voter40986	50	0
40987	Voter40987	39	0
40988	Voter40988	73	0
40989	Voter40989	32	0
40990	Voter40990	33	0
40991	Voter40991	63	0
40992	Voter40992	50	0
40993	Voter40993	32	0
40994	Voter40994	26	1
40995	Voter40995	47	0
40996	Voter40996	36	1
40997	Voter40997	51	0
40998	Voter40998	66	0
40999	Voter40999	38	1
41000	Voter41000	61	0
41001	Voter41001	83	0
41002	Voter41002	38	0
41003	Voter41003	64	0
41004	Voter41004	76	0
41005	Voter41005	53	0
41006	Voter41006	24	0
41007	Voter41007	37	0
41008	Voter41008	77	0
41009	Voter41009	34	0
41010	Voter41010	73	0
41011	Voter41011	40	0
41012	Voter41012	58	0
41013	Voter41013	50	0
41014	Voter41014	47	0
41015	Voter41015	44	0
41016	Voter41016	75	0
41017	Voter41017	63	0
41018	Voter41018	44	0
41019	Voter41019	60	0
41020	Voter41020	73	0
41021	Voter41021	46	0
41022	Voter41022	65	0
41023	Voter41023	39	1
41024	Voter41024	72	0
41025	Voter41025	52	0
41026	Voter41026	18	0
41027	Voter41027	21	1
41028	Voter41028	52	0
41029	Voter41029	76	0
41030	Voter41030	36	0
41031	Voter41031	61	0
41032	Voter41032	29	0
41033	Voter41033	35	0
41034	Voter41034	23	0
41035	Voter41035	34	0
41036	Voter41036	49	0
41037	Voter41037	60	0
41038	Voter41038	73	0
41039	Voter41039	42	0
41040	Voter41040	61	0
41041	Voter41041	31	0
41042	Voter41042	42	0
41043	Voter41043	61	0
41044	Voter41044	29	0
41045	Voter41045	62	0
41046	Voter41046	47	0
41047	Voter41047	30	0
41048	Voter41048	26	0
41049	Voter41049	24	1
41050	Voter41050	74	0
41051	Voter41051	34	0
41052	Voter41052	50	0
41053	Voter41053	64	0
41054	Voter41054	41	0
41055	Voter41055	57	0
41056	Voter41056	54	0
41057	Voter41057	54	0
41058	Voter41058	55	0
41059	Voter41059	77	1
41060	Voter41060	32	0
41061	Voter41061	55	0
41062	Voter41062	79	0
41063	Voter41063	53	0
41064	Voter41064	42	0
41065	Voter41065	34	0
41066	Voter41066	29	0
41067	Voter41067	42	0
41068	Voter41068	47	1
41069	Voter41069	60	0
41070	Voter41070	69	0
41071	Voter41071	55	0
41072	Voter41072	31	0
41073	Voter41073	57	0
41074	Voter41074	41	0
41075	Voter41075	22	0
41076	Voter41076	43	0
41077	Voter41077	62	0
41078	Voter41078	34	0
41079	Voter41079	24	1
41080	Voter41080	34	0
41081	Voter41081	26	0
41082	Voter41082	59	0
41083	Voter41083	51	0
41084	Voter41084	67	0
41085	Voter41085	20	0
41086	Voter41086	33	1
41087	Voter41087	76	0
41088	Voter41088	45	0
41089	Voter41089	53	0
41090	Voter41090	50	0
41091	Voter41091	33	0
41092	Voter41092	53	0
41093	Voter41093	39	0
41094	Voter41094	59	0
41095	Voter41095	50	0
41096	Voter41096	53	0
41097	Voter41097	56	0
41098	Voter41098	39	0
41099	Voter41099	56	0
41100	Voter41100	59	0
41101	Voter41101	33	0
41102	Voter41102	27	0
41103	Voter41103	52	0
41104	Voter41104	59	0
41105	Voter41105	47	0
41106	Voter41106	44	0
41107	Voter41107	63	0
41108	Voter41108	76	0
41109	Voter41109	53	0
41110	Voter41110	27	1
41111	Voter41111	44	0
41112	Voter41112	78	0
41113	Voter41113	41	0
41114	Voter41114	25	0
41115	Voter41115	34	0
41116	Voter41116	26	0
41117	Voter41117	54	0
41118	Voter41118	48	0
41119	Voter41119	35	0
41120	Voter41120	28	0
41121	Voter41121	61	0
41122	Voter41122	65	0
41123	Voter41123	38	0
41124	Voter41124	75	1
41125	Voter41125	58	1
41126	Voter41126	53	0
41127	Voter41127	23	1
41128	Voter41128	66	0
41129	Voter41129	41	0
41130	Voter41130	37	0
41131	Voter41131	43	0
41132	Voter41132	47	0
41133	Voter41133	38	1
41134	Voter41134	30	0
41135	Voter41135	53	0
41136	Voter41136	20	1
41137	Voter41137	66	0
41138	Voter41138	36	0
41139	Voter41139	81	0
41140	Voter41140	33	0
41141	Voter41141	41	0
41142	Voter41142	47	1
41143	Voter41143	67	0
41144	Voter41144	38	1
41145	Voter41145	59	0
41146	Voter41146	35	0
41147	Voter41147	52	0
41148	Voter41148	61	0
41149	Voter41149	58	0
41150	Voter41150	37	0
41151	Voter41151	49	0
41152	Voter41152	57	0
41153	Voter41153	69	0
41154	Voter41154	24	0
41155	Voter41155	69	0
41156	Voter41156	49	0
41157	Voter41157	75	0
41158	Voter41158	22	0
41159	Voter41159	59	0
41160	Voter41160	42	0
41161	Voter41161	44	1
41162	Voter41162	51	0
41163	Voter41163	51	1
41164	Voter41164	56	0
41165	Voter41165	52	0
41166	Voter41166	22	1
41167	Voter41167	62	0
41168	Voter41168	27	0
41169	Voter41169	74	0
41170	Voter41170	30	0
41171	Voter41171	31	0
41172	Voter41172	32	0
41173	Voter41173	42	1
41174	Voter41174	66	0
41175	Voter41175	27	0
41176	Voter41176	39	0
41177	Voter41177	56	1
41178	Voter41178	56	0
41179	Voter41179	87	0
41180	Voter41180	65	0
41181	Voter41181	73	0
41182	Voter41182	43	0
41183	Voter41183	34	0
41184	Voter41184	41	0
41185	Voter41185	24	0
41186	Voter41186	38	0
41187	Voter41187	25	1
41188	Voter41188	28	0
41189	Voter41189	50	0
41190	Voter41190	81	0
41191	Voter41191	47	0
41192	Voter41192	56	0
41193	Voter41193	32	0
41194	Voter41194	62	0
41195	Voter41195	26	0
41196	Voter41196	25	0
41197	Voter41197	34	0
41198	Voter41198	78	0
41199	Voter41199	70	0
41200	Voter41200	83	0
41201	Voter41201	39	0
41202	Voter41202	25	0
41203	Voter41203	49	0
41204	Voter41204	39	0
41205	Voter41205	56	0
41206	Voter41206	29	0
41207	Voter41207	37	0
41208	Voter41208	79	0
41209	Voter41209	55	0
41210	Voter41210	22	0
41211	Voter41211	90	0
41212	Voter41212	71	0
41213	Voter41213	43	0
41214	Voter41214	66	0
41215	Voter41215	19	0
41216	Voter41216	52	1
41217	Voter41217	46	0
41218	Voter41218	27	0
41219	Voter41219	26	0
41220	Voter41220	63	0
41221	Voter41221	80	0
41222	Voter41222	35	0
41223	Voter41223	26	0
41224	Voter41224	32	0
41225	Voter41225	63	0
41226	Voter41226	60	0
41227	Voter41227	69	0
41228	Voter41228	30	0
41229	Voter41229	45	0
41230	Voter41230	28	0
41231	Voter41231	24	0
41232	Voter41232	67	0
41233	Voter41233	80	0
41234	Voter41234	36	0
41235	Voter41235	60	0
41236	Voter41236	81	0
41237	Voter41237	71	0
41238	Voter41238	57	0
41239	Voter41239	64	0
41240	Voter41240	60	0
41241	Voter41241	24	0
41242	Voter41242	76	0
41243	Voter41243	38	0
41244	Voter41244	31	1
41245	Voter41245	49	0
41246	Voter41246	18	0
41247	Voter41247	42	1
41248	Voter41248	38	0
41249	Voter41249	32	0
41250	Voter41250	58	0
41251	Voter41251	24	0
41252	Voter41252	58	0
41253	Voter41253	73	0
41254	Voter41254	46	0
41255	Voter41255	46	0
41256	Voter41256	43	0
41257	Voter41257	33	1
41258	Voter41258	50	0
41259	Voter41259	27	0
41260	Voter41260	73	0
41261	Voter41261	53	0
41262	Voter41262	36	0
41263	Voter41263	27	0
41264	Voter41264	27	0
41265	Voter41265	75	0
41266	Voter41266	38	0
41267	Voter41267	56	0
41268	Voter41268	26	1
41269	Voter41269	31	0
41270	Voter41270	41	0
41271	Voter41271	34	0
41272	Voter41272	31	0
41273	Voter41273	53	1
41274	Voter41274	37	1
41275	Voter41275	30	0
41276	Voter41276	44	0
41277	Voter41277	33	1
41278	Voter41278	36	0
41279	Voter41279	22	0
41280	Voter41280	73	0
41281	Voter41281	41	0
41282	Voter41282	36	0
41283	Voter41283	47	0
41284	Voter41284	25	0
41285	Voter41285	75	0
41286	Voter41286	43	0
41287	Voter41287	63	0
41288	Voter41288	30	0
41289	Voter41289	49	0
41290	Voter41290	60	0
41291	Voter41291	51	0
41292	Voter41292	77	0
41293	Voter41293	32	0
41294	Voter41294	32	0
41295	Voter41295	71	0
41296	Voter41296	73	0
41297	Voter41297	71	0
41298	Voter41298	43	1
41299	Voter41299	26	0
41300	Voter41300	35	0
41301	Voter41301	50	0
41302	Voter41302	65	0
41303	Voter41303	77	0
41304	Voter41304	65	0
41305	Voter41305	23	0
41306	Voter41306	74	0
41307	Voter41307	29	0
41308	Voter41308	48	0
41309	Voter41309	25	0
41310	Voter41310	25	0
41311	Voter41311	48	0
41312	Voter41312	31	0
41313	Voter41313	65	0
41314	Voter41314	79	0
41315	Voter41315	63	0
41316	Voter41316	78	0
41317	Voter41317	49	0
41318	Voter41318	57	0
41319	Voter41319	76	0
41320	Voter41320	51	1
41321	Voter41321	27	0
41322	Voter41322	57	1
41323	Voter41323	41	0
41324	Voter41324	44	0
41325	Voter41325	35	0
41326	Voter41326	56	0
41327	Voter41327	82	0
41328	Voter41328	70	0
41329	Voter41329	38	0
41330	Voter41330	20	0
41331	Voter41331	46	0
41332	Voter41332	46	0
41333	Voter41333	30	0
41334	Voter41334	88	1
41335	Voter41335	40	0
41336	Voter41336	45	0
41337	Voter41337	74	0
41338	Voter41338	19	0
41339	Voter41339	18	0
41340	Voter41340	83	0
41341	Voter41341	40	0
41342	Voter41342	72	0
41343	Voter41343	30	0
41344	Voter41344	27	0
41345	Voter41345	77	0
41346	Voter41346	83	0
41347	Voter41347	18	0
41348	Voter41348	73	0
41349	Voter41349	56	0
41350	Voter41350	63	0
41351	Voter41351	26	0
41352	Voter41352	44	1
41353	Voter41353	19	0
41354	Voter41354	41	0
41355	Voter41355	26	0
41356	Voter41356	57	0
41357	Voter41357	39	0
41358	Voter41358	22	0
41359	Voter41359	62	0
41360	Voter41360	75	0
41361	Voter41361	48	0
41362	Voter41362	29	0
41363	Voter41363	76	0
41364	Voter41364	69	0
41365	Voter41365	44	0
41366	Voter41366	57	0
41367	Voter41367	47	0
41368	Voter41368	46	1
41369	Voter41369	46	0
41370	Voter41370	84	0
41371	Voter41371	57	0
41372	Voter41372	76	0
41373	Voter41373	38	0
41374	Voter41374	50	0
41375	Voter41375	35	0
41376	Voter41376	52	0
41377	Voter41377	76	0
41378	Voter41378	39	0
41379	Voter41379	61	0
41380	Voter41380	33	0
41381	Voter41381	61	0
41382	Voter41382	55	0
41383	Voter41383	27	0
41384	Voter41384	43	1
41385	Voter41385	25	0
41386	Voter41386	24	1
41387	Voter41387	21	0
41388	Voter41388	42	0
41389	Voter41389	42	0
41390	Voter41390	27	0
41391	Voter41391	52	1
41392	Voter41392	25	0
41393	Voter41393	20	1
41394	Voter41394	45	0
41395	Voter41395	35	0
41396	Voter41396	23	0
41397	Voter41397	41	0
41398	Voter41398	34	0
41399	Voter41399	31	0
41400	Voter41400	39	0
41401	Voter41401	22	1
41402	Voter41402	71	0
41403	Voter41403	19	0
41404	Voter41404	38	0
41405	Voter41405	35	1
41406	Voter41406	71	0
41407	Voter41407	21	0
41408	Voter41408	29	0
41409	Voter41409	44	0
41410	Voter41410	24	0
41411	Voter41411	40	0
41412	Voter41412	50	0
41413	Voter41413	55	0
41414	Voter41414	47	1
41415	Voter41415	28	0
41416	Voter41416	26	0
41417	Voter41417	42	0
41418	Voter41418	55	0
41419	Voter41419	23	1
41420	Voter41420	23	0
41421	Voter41421	83	0
41422	Voter41422	46	0
41423	Voter41423	54	0
41424	Voter41424	21	0
41425	Voter41425	19	1
41426	Voter41426	27	0
41427	Voter41427	33	0
41428	Voter41428	41	0
41429	Voter41429	56	0
41430	Voter41430	47	0
41431	Voter41431	38	0
41432	Voter41432	20	0
41433	Voter41433	34	1
41434	Voter41434	57	0
41435	Voter41435	60	0
41436	Voter41436	55	0
41437	Voter41437	38	0
41438	Voter41438	51	0
41439	Voter41439	27	0
41440	Voter41440	20	0
41441	Voter41441	45	0
41442	Voter41442	33	0
41443	Voter41443	19	1
41444	Voter41444	66	0
41445	Voter41445	18	0
41446	Voter41446	78	0
41447	Voter41447	44	0
41448	Voter41448	21	0
41449	Voter41449	48	1
41450	Voter41450	39	0
41451	Voter41451	38	0
41452	Voter41452	73	0
41453	Voter41453	57	0
41454	Voter41454	27	0
41455	Voter41455	37	0
41456	Voter41456	46	0
41457	Voter41457	59	0
41458	Voter41458	60	0
41459	Voter41459	32	0
41460	Voter41460	56	1
41461	Voter41461	32	0
41462	Voter41462	58	0
41463	Voter41463	70	0
41464	Voter41464	46	0
41465	Voter41465	25	0
41466	Voter41466	58	0
41467	Voter41467	77	0
41468	Voter41468	42	0
41469	Voter41469	59	0
41470	Voter41470	40	0
41471	Voter41471	27	0
41472	Voter41472	40	0
41473	Voter41473	34	0
41474	Voter41474	48	1
41475	Voter41475	19	0
41476	Voter41476	47	0
41477	Voter41477	59	0
41478	Voter41478	31	0
41479	Voter41479	83	0
41480	Voter41480	48	0
41481	Voter41481	60	0
41482	Voter41482	45	0
41483	Voter41483	55	0
41484	Voter41484	39	0
41485	Voter41485	35	0
41486	Voter41486	38	0
41487	Voter41487	21	0
41488	Voter41488	68	0
41489	Voter41489	24	0
41490	Voter41490	23	0
41491	Voter41491	66	0
41492	Voter41492	58	0
41493	Voter41493	28	0
41494	Voter41494	18	0
41495	Voter41495	42	0
41496	Voter41496	48	0
41497	Voter41497	49	0
41498	Voter41498	28	0
41499	Voter41499	61	0
41500	Voter41500	76	0
41501	Voter41501	29	0
41502	Voter41502	40	0
41503	Voter41503	81	0
41504	Voter41504	21	0
41505	Voter41505	57	0
41506	Voter41506	57	0
41507	Voter41507	43	0
41508	Voter41508	44	0
41509	Voter41509	50	0
41510	Voter41510	54	0
41511	Voter41511	62	0
41512	Voter41512	54	0
41513	Voter41513	42	0
41514	Voter41514	51	1
41515	Voter41515	50	0
41516	Voter41516	32	0
41517	Voter41517	38	0
41518	Voter41518	60	0
41519	Voter41519	35	1
41520	Voter41520	34	1
41521	Voter41521	20	1
41522	Voter41522	43	0
41523	Voter41523	38	0
41524	Voter41524	74	0
41525	Voter41525	59	0
41526	Voter41526	60	0
41527	Voter41527	39	0
41528	Voter41528	60	0
41529	Voter41529	78	0
41530	Voter41530	49	0
41531	Voter41531	75	0
41532	Voter41532	55	0
41533	Voter41533	30	0
41534	Voter41534	57	0
41535	Voter41535	39	0
41536	Voter41536	25	0
41537	Voter41537	35	0
41538	Voter41538	62	0
41539	Voter41539	30	0
41540	Voter41540	20	0
41541	Voter41541	72	0
41542	Voter41542	64	0
41543	Voter41543	33	0
41544	Voter41544	75	0
41545	Voter41545	43	0
41546	Voter41546	78	0
41547	Voter41547	45	0
41548	Voter41548	49	0
41549	Voter41549	65	0
41550	Voter41550	42	0
41551	Voter41551	52	0
41552	Voter41552	50	0
41553	Voter41553	65	0
41554	Voter41554	49	0
41555	Voter41555	60	0
41556	Voter41556	47	0
41557	Voter41557	36	0
41558	Voter41558	22	0
41559	Voter41559	26	0
41560	Voter41560	60	0
41561	Voter41561	29	0
41562	Voter41562	60	0
41563	Voter41563	51	0
41564	Voter41564	66	0
41565	Voter41565	50	1
41566	Voter41566	46	0
41567	Voter41567	26	0
41568	Voter41568	48	0
41569	Voter41569	18	1
41570	Voter41570	38	0
41571	Voter41571	58	0
41572	Voter41572	26	0
41573	Voter41573	106	1
41574	Voter41574	75	0
41575	Voter41575	72	0
41576	Voter41576	21	1
41577	Voter41577	25	0
41578	Voter41578	47	0
41579	Voter41579	70	0
41580	Voter41580	43	0
41581	Voter41581	84	1
41582	Voter41582	40	1
41583	Voter41583	39	0
41584	Voter41584	76	0
41585	Voter41585	51	0
41586	Voter41586	83	0
41587	Voter41587	65	0
41588	Voter41588	31	0
41589	Voter41589	86	0
41590	Voter41590	65	0
41591	Voter41591	95	1
41592	Voter41592	72	0
41593	Voter41593	34	0
41594	Voter41594	32	1
41595	Voter41595	41	0
41596	Voter41596	73	0
41597	Voter41597	53	0
41598	Voter41598	55	0
41599	Voter41599	28	1
41600	Voter41600	29	0
41601	Voter41601	56	0
41602	Voter41602	63	0
41603	Voter41603	62	0
41604	Voter41604	48	1
41605	Voter41605	30	1
41606	Voter41606	46	0
41607	Voter41607	44	0
41608	Voter41608	57	0
41609	Voter41609	36	1
41610	Voter41610	33	0
41611	Voter41611	43	0
41612	Voter41612	74	0
41613	Voter41613	29	0
41614	Voter41614	53	0
41615	Voter41615	87	0
41616	Voter41616	62	0
41617	Voter41617	70	0
41618	Voter41618	55	0
41619	Voter41619	49	0
41620	Voter41620	73	0
41621	Voter41621	59	1
41622	Voter41622	72	0
41623	Voter41623	36	0
41624	Voter41624	45	0
41625	Voter41625	33	0
41626	Voter41626	58	1
41627	Voter41627	34	0
41628	Voter41628	22	0
41629	Voter41629	73	0
41630	Voter41630	65	0
41631	Voter41631	72	0
41632	Voter41632	26	1
41633	Voter41633	63	0
41634	Voter41634	61	0
41635	Voter41635	28	0
41636	Voter41636	50	0
41637	Voter41637	54	0
41638	Voter41638	45	0
41639	Voter41639	20	0
41640	Voter41640	28	0
41641	Voter41641	56	0
41642	Voter41642	72	0
41643	Voter41643	26	1
41644	Voter41644	26	0
41645	Voter41645	62	0
41646	Voter41646	48	0
41647	Voter41647	42	0
41648	Voter41648	27	1
41649	Voter41649	44	0
41650	Voter41650	83	0
41651	Voter41651	59	0
41652	Voter41652	40	0
41653	Voter41653	44	0
41654	Voter41654	75	1
41655	Voter41655	50	0
41656	Voter41656	36	0
41657	Voter41657	30	0
41658	Voter41658	74	0
41659	Voter41659	36	0
41660	Voter41660	51	0
41661	Voter41661	36	0
41662	Voter41662	51	0
41663	Voter41663	66	0
41664	Voter41664	63	0
41665	Voter41665	30	0
41666	Voter41666	23	0
41667	Voter41667	54	0
41668	Voter41668	85	0
41669	Voter41669	23	0
41670	Voter41670	54	1
41671	Voter41671	52	0
41672	Voter41672	46	0
41673	Voter41673	43	0
41674	Voter41674	37	0
41675	Voter41675	41	0
41676	Voter41676	30	0
41677	Voter41677	33	0
41678	Voter41678	58	0
41679	Voter41679	51	1
41680	Voter41680	23	0
41681	Voter41681	34	0
41682	Voter41682	81	1
41683	Voter41683	61	0
41684	Voter41684	52	1
41685	Voter41685	65	0
41686	Voter41686	72	0
41687	Voter41687	39	0
41688	Voter41688	23	1
41689	Voter41689	36	1
41690	Voter41690	51	1
41691	Voter41691	21	0
41692	Voter41692	36	1
41693	Voter41693	21	0
41694	Voter41694	32	0
41695	Voter41695	59	0
41696	Voter41696	89	0
41697	Voter41697	63	0
41698	Voter41698	64	0
41699	Voter41699	50	0
41700	Voter41700	53	0
41701	Voter41701	34	0
41702	Voter41702	26	1
41703	Voter41703	54	0
41704	Voter41704	65	0
41705	Voter41705	36	0
41706	Voter41706	32	1
41707	Voter41707	45	0
41708	Voter41708	22	1
41709	Voter41709	31	0
41710	Voter41710	71	0
41711	Voter41711	21	0
41712	Voter41712	38	0
41713	Voter41713	47	0
41714	Voter41714	49	0
41715	Voter41715	48	0
41716	Voter41716	19	1
41717	Voter41717	53	0
41718	Voter41718	27	0
41719	Voter41719	61	0
41720	Voter41720	51	0
41721	Voter41721	29	0
41722	Voter41722	60	0
41723	Voter41723	29	0
41724	Voter41724	26	1
41725	Voter41725	45	0
41726	Voter41726	56	0
41727	Voter41727	20	0
41728	Voter41728	49	0
41729	Voter41729	86	0
41730	Voter41730	33	0
41731	Voter41731	77	1
41732	Voter41732	70	0
41733	Voter41733	62	0
41734	Voter41734	30	0
41735	Voter41735	52	0
41736	Voter41736	75	1
41737	Voter41737	39	0
41738	Voter41738	18	0
41739	Voter41739	70	0
41740	Voter41740	82	0
41741	Voter41741	44	0
41742	Voter41742	37	0
41743	Voter41743	52	0
41744	Voter41744	41	0
41745	Voter41745	67	0
41746	Voter41746	29	0
41747	Voter41747	40	0
41748	Voter41748	50	0
41749	Voter41749	24	1
41750	Voter41750	52	0
41751	Voter41751	45	0
41752	Voter41752	42	0
41753	Voter41753	33	0
41754	Voter41754	53	0
41755	Voter41755	36	0
41756	Voter41756	38	0
41757	Voter41757	59	1
41758	Voter41758	53	1
41759	Voter41759	26	0
41760	Voter41760	74	0
41761	Voter41761	23	0
41762	Voter41762	28	0
41763	Voter41763	58	0
41764	Voter41764	49	1
41765	Voter41765	46	0
41766	Voter41766	37	0
41767	Voter41767	72	0
41768	Voter41768	66	0
41769	Voter41769	52	0
41770	Voter41770	76	0
41771	Voter41771	46	0
41772	Voter41772	46	0
41773	Voter41773	18	1
41774	Voter41774	60	0
41775	Voter41775	21	0
41776	Voter41776	41	0
41777	Voter41777	47	0
41778	Voter41778	39	0
41779	Voter41779	50	0
41780	Voter41780	69	0
41781	Voter41781	30	1
41782	Voter41782	37	0
41783	Voter41783	72	0
41784	Voter41784	24	0
41785	Voter41785	54	0
41786	Voter41786	64	0
41787	Voter41787	24	0
41788	Voter41788	38	1
41789	Voter41789	27	0
41790	Voter41790	74	0
41791	Voter41791	38	0
41792	Voter41792	59	0
41793	Voter41793	60	0
41794	Voter41794	48	0
41795	Voter41795	84	0
41796	Voter41796	84	0
41797	Voter41797	57	0
41798	Voter41798	79	0
41799	Voter41799	43	0
41800	Voter41800	40	0
41801	Voter41801	24	0
41802	Voter41802	35	0
41803	Voter41803	28	0
41804	Voter41804	35	0
41805	Voter41805	27	0
41806	Voter41806	73	0
41807	Voter41807	40	0
41808	Voter41808	22	0
41809	Voter41809	34	0
41810	Voter41810	37	0
41811	Voter41811	56	0
41812	Voter41812	72	0
41813	Voter41813	36	0
41814	Voter41814	55	0
41815	Voter41815	70	0
41816	Voter41816	35	0
41817	Voter41817	31	0
41818	Voter41818	59	0
41819	Voter41819	36	0
41820	Voter41820	48	0
41821	Voter41821	39	0
41822	Voter41822	55	0
41823	Voter41823	68	0
41824	Voter41824	80	0
41825	Voter41825	23	0
41826	Voter41826	59	0
41827	Voter41827	88	0
41828	Voter41828	24	1
41829	Voter41829	40	0
41830	Voter41830	18	0
41831	Voter41831	49	0
41832	Voter41832	35	0
41833	Voter41833	34	0
41834	Voter41834	74	0
41835	Voter41835	62	0
41836	Voter41836	63	0
41837	Voter41837	44	0
41838	Voter41838	48	0
41839	Voter41839	39	0
41840	Voter41840	54	0
41841	Voter41841	62	0
41842	Voter41842	35	0
41843	Voter41843	25	0
41844	Voter41844	26	0
41845	Voter41845	54	0
41846	Voter41846	57	0
41847	Voter41847	39	0
41848	Voter41848	58	0
41849	Voter41849	50	0
41850	Voter41850	72	1
41851	Voter41851	69	0
41852	Voter41852	75	0
41853	Voter41853	37	0
41854	Voter41854	38	0
41855	Voter41855	18	1
41856	Voter41856	46	0
41857	Voter41857	25	0
41858	Voter41858	63	0
41859	Voter41859	52	0
41860	Voter41860	41	0
41861	Voter41861	58	0
41862	Voter41862	57	1
41863	Voter41863	84	0
41864	Voter41864	36	1
41865	Voter41865	21	0
41866	Voter41866	25	0
41867	Voter41867	36	0
41868	Voter41868	34	0
41869	Voter41869	35	0
41870	Voter41870	80	0
41871	Voter41871	40	1
41872	Voter41872	44	1
41873	Voter41873	46	0
41874	Voter41874	47	0
41875	Voter41875	57	1
41876	Voter41876	40	0
41877	Voter41877	45	0
41878	Voter41878	38	0
41879	Voter41879	26	0
41880	Voter41880	35	0
41881	Voter41881	51	0
41882	Voter41882	62	0
41883	Voter41883	32	0
41884	Voter41884	52	0
41885	Voter41885	48	1
41886	Voter41886	21	1
41887	Voter41887	45	0
41888	Voter41888	20	0
41889	Voter41889	49	1
41890	Voter41890	24	0
41891	Voter41891	27	0
41892	Voter41892	43	0
41893	Voter41893	26	0
41894	Voter41894	55	0
41895	Voter41895	70	0
41896	Voter41896	45	0
41897	Voter41897	46	0
41898	Voter41898	83	0
41899	Voter41899	48	0
41900	Voter41900	83	0
41901	Voter41901	45	0
41902	Voter41902	48	0
41903	Voter41903	31	0
41904	Voter41904	18	0
41905	Voter41905	42	0
41906	Voter41906	33	0
